date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:00:42	87606/87606	---M--	200	added ('OK')	text/css	etag:%222270b8-15636-5927408db3a80%22	https://codelayers.net/templates/biksy/js/animations/css/animations.min.css	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/animations/css/animations.min.css	(from https://codelayers.net/templates/biksy/shortcodes-animations.html)
22:00:42	1668/1668	---M--	200	added ('OK')	application/javascript	etag:%222270be-684-5927408db3a80%22	https://codelayers.net/templates/biksy/js/animations/js/appear.min.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/animations/js/appear.min.js	(from https://codelayers.net/templates/biksy/shortcodes-animations.html)
22:00:43	12175/12175	---M--	200	added ('OK')	image/png	etag:%22226fff-2f8f-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/1.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/1.png	(from https://codelayers.net/templates/biksy/shortcodes-clients-logos.html)
22:00:43	2834/2834	---M--	200	added ('OK')	image/png	etag:%22227015-b12-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/3.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/3.png	(from https://codelayers.net/templates/biksy/shortcodes-clients-logos.html)
22:00:43	7512/7512	---M--	200	added ('OK')	image/png	etag:%22227020-1d58-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/4.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/4.png	(from https://codelayers.net/templates/biksy/shortcodes-clients-logos.html)
22:00:43	6540/6540	---M--	200	added ('OK')	image/png	etag:%2222702b-198c-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/5.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/5.png	(from https://codelayers.net/templates/biksy/shortcodes-clients-logos.html)
22:00:44	11756/11756	---M--	200	added ('OK')	image/png	etag:%22227035-2dec-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/6.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/6.png	(from https://codelayers.net/templates/biksy/shortcodes-clients-logos.html)
22:00:44	9944/9944	---M--	200	added ('OK')	image/png	etag:%2222700a-26d8-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/2.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/2.png	(from https://codelayers.net/templates/biksy/shortcodes-clients-logos.html)
22:00:44	8125/8125	---M--	200	added ('OK')	image/png	etag:%22227040-1fbd-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/7.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/7.png	(from https://codelayers.net/templates/biksy/shortcodes-clients-logos.html)
22:00:44	18829/18829	---M--	200	added ('OK')	image/png	etag:%2222704b-498d-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/8.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/8.png	(from https://codelayers.net/templates/biksy/shortcodes-clients-logos.html)
22:00:44	6303/6303	---M--	200	added ('OK')	image/png	etag:%22227000-189f-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/10.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/10.png	(from https://codelayers.net/templates/biksy/shortcodes-clients-logos.html)
22:00:45	11695/11695	---M--	200	added ('OK')	image/png	etag:%22227056-2daf-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/9.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/9.png	(from https://codelayers.net/templates/biksy/shortcodes-clients-logos.html)
22:00:45	7573/7573	---M--	200	added ('OK')	image/png	etag:%22227001-1d95-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/11.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/11.png	(from https://codelayers.net/templates/biksy/shortcodes-clients-logos.html)
22:00:45	13090/13090	---M--	200	added ('OK')	image/png	etag:%22227002-3322-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/12.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/12.png	(from https://codelayers.net/templates/biksy/shortcodes-clients-logos.html)
22:00:45	13186/13186	---M--	200	added ('OK')	image/png	etag:%22227003-3382-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/13.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/13.png	(from https://codelayers.net/templates/biksy/shortcodes-clients-logos.html)
22:00:45	9929/9929	---M--	200	added ('OK')	image/png	etag:%22227004-26c9-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/14.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/14.png	(from https://codelayers.net/templates/biksy/shortcodes-clients-logos.html)
22:00:46	2839/2839	---M--	200	added ('OK')	image/png	etag:%22227005-b17-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/15.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/15.png	(from https://codelayers.net/templates/biksy/shortcodes-clients-logos.html)
22:00:46	7575/7575	---M--	200	added ('OK')	image/png	etag:%22227006-1d97-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/16.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/16.png	(from https://codelayers.net/templates/biksy/shortcodes-clients-logos.html)
22:00:46	6588/6588	---M--	200	added ('OK')	image/png	etag:%22227007-19bc-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/17.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/17.png	(from https://codelayers.net/templates/biksy/shortcodes-clients-logos.html)
22:00:46	11756/11756	---M--	200	added ('OK')	image/png	etag:%22227008-2dec-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/18.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/18.png	(from https://codelayers.net/templates/biksy/shortcodes-clients-logos.html)
22:00:46	11682/11682	---M--	200	added ('OK')	image/png	etag:%2222700f-2da2-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/24.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/24.png	(from https://codelayers.net/templates/biksy/shortcodes-clients-logos.html)
22:00:47	7565/7565	---M--	200	added ('OK')	image/png	etag:%2222700e-1d8d-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/23.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/23.png	(from https://codelayers.net/templates/biksy/shortcodes-clients-logos.html)
22:00:47	8117/8117	---M--	200	added ('OK')	image/png	etag:%22227009-1fb5-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/19.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/19.png	(from https://codelayers.net/templates/biksy/shortcodes-clients-logos.html)
22:00:47	13909/13909	---M--	200	added ('OK')	image/png	etag:%2222700b-3655-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/20.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/20.png	(from https://codelayers.net/templates/biksy/shortcodes-clients-logos.html)
22:00:48	8044/8044	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4ad6-1f6c%22	http://cdnjs.cloudflare.com/ajax/libs/waypoints/2.0.3/waypoints.min.js	D:/Desktop/ORGANIZAR/524/524/cdnjs.cloudflare.com/ajax/libs/waypoints/2.0.3/waypoints.min.js	(from https://codelayers.net/templates/biksy/shortcodes-counters.html)
22:00:48	1067/1067	---M--	200	added ('OK')	application/javascript	etag:%222270cb-42b-5927408db3a80%22	https://codelayers.net/templates/biksy/js/counterup/jquery.counterup.min.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/counterup/jquery.counterup.min.js	(from https://codelayers.net/templates/biksy/shortcodes-counters.html)
22:00:48	9032/9032	---M--	200	added ('OK')	text/css	etag:%2222712c-2348-5927408db3a80%22	https://codelayers.net/templates/biksy/js/datepicker/bootstrap-datetimepicker.css	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/datepicker/bootstrap-datetimepicker.css	(from https://codelayers.net/templates/biksy/shortcodes-date-pickers.html)
22:00:49	100882/100882	---M--	200	added ('OK')	application/javascript	etag:%2222712d-18a12-5927408db3a80%22	https://codelayers.net/templates/biksy/js/datepicker/bootstrap-datetimepicker.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/datepicker/bootstrap-datetimepicker.js	(from https://codelayers.net/templates/biksy/shortcodes-date-pickers.html)
22:00:49	7241/7241	---M--	200	added ('OK')	text/css	etag:%22227131-1c49-5927408db3a80%22	https://codelayers.net/templates/biksy/js/file-upload/fileinput.css	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/file-upload/fileinput.css	(from https://codelayers.net/templates/biksy/shortcodes-file-uploads.html)
22:00:50	348989/348989	---M--	200	added ('OK')	application/javascript	etag:%2222712e-5533d-5927408db3a80%22	https://codelayers.net/templates/biksy/js/datepicker/moment.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/datepicker/moment.js	(from https://codelayers.net/templates/biksy/shortcodes-date-pickers.html)
22:00:50	3913/3913	---M--	200	added ('OK')	application/javascript	etag:%22227133-f49-5927408db3a80%22	https://codelayers.net/templates/biksy/js/file-upload/fr.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/file-upload/fr.js	(from https://codelayers.net/templates/biksy/shortcodes-file-uploads.html)
22:00:50	3860/3860	---M--	200	added ('OK')	application/javascript	etag:%22227130-f14-5927408db3a80%22	https://codelayers.net/templates/biksy/js/file-upload/es.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/file-upload/es.js	(from https://codelayers.net/templates/biksy/shortcodes-file-uploads.html)
22:00:51	151555/151555	---M--	200	added ('OK')	application/javascript	etag:%22227132-25003-5927408db3a80%22	https://codelayers.net/templates/biksy/js/file-upload/fileinput.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/file-upload/fileinput.js	(from https://codelayers.net/templates/biksy/shortcodes-file-uploads.html)
22:00:51	28083/28083	---M--	200	added ('OK')	image/jpeg	etag:%22227011-6db3-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/26.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/26.jpg	(from https://codelayers.net/templates/biksy/shortcodes-hover-styles.html)
22:00:51	37160/37160	---M--	200	added ('OK')	image/jpeg	etag:%22227010-9128-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/25.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/25.jpg	(from https://codelayers.net/templates/biksy/shortcodes-hover-styles.html)
22:00:51	38521/38521	---M--	200	added ('OK')	image/jpeg	etag:%22227012-9679-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/27.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/27.jpg	(from https://codelayers.net/templates/biksy/shortcodes-hover-styles.html)
22:00:52	35830/35830	---M--	200	added ('OK')	image/jpeg	etag:%22227013-8bf6-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/28.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/28.jpg	(from https://codelayers.net/templates/biksy/shortcodes-hover-styles.html)
22:00:53	75468/75468	---M--	200	added ('OK')	image/jpeg	etag:%22227029-126cc-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/48.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/48.jpg	(from https://codelayers.net/templates/biksy/shortcodes-images.html)
22:00:53	64260/64260	---M--	200	added ('OK')	image/jpeg	etag:%2222702a-fb04-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/49.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/49.jpg	(from https://codelayers.net/templates/biksy/shortcodes-images.html)
22:00:53	86057/86057	---M--	200	added ('OK')	image/jpeg	etag:%2222702d-15029-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/52.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/52.jpg	(from https://codelayers.net/templates/biksy/shortcodes-images.html)
22:00:53	7489/7489	---M--	200	added ('OK')	text/css	etag:%22227174-1d41-5927408db3a80%22	https://codelayers.net/templates/biksy/js/magnific-popup/magnific-popup.css	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/magnific-popup/magnific-popup.css	(from https://codelayers.net/templates/biksy/shortcodes-lightbox.html)
22:00:54	15654/15654	---M--	200	added ('OK')	image/jpeg	etag:%22227057-3d26-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/92.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/92.jpg	(from https://codelayers.net/templates/biksy/shortcodes-lightbox.html)
22:00:54	92381/92381	---M--	200	added ('OK')	image/jpeg	etag:%2222702e-168dd-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/53.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/53.jpg	(from https://codelayers.net/templates/biksy/shortcodes-images.html)
22:00:54	14694/14694	---M--	200	added ('OK')	image/jpeg	etag:%22227058-3966-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/93.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/93.jpg	(from https://codelayers.net/templates/biksy/shortcodes-lightbox.html)
22:00:55	14369/14369	---M--	200	added ('OK')	image/jpeg	etag:%22227059-3821-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/94.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/94.jpg	(from https://codelayers.net/templates/biksy/shortcodes-lightbox.html)
22:00:55	20216/20216	---M--	200	added ('OK')	application/javascript	etag:%22227173-4ef8-5927408db3a80%22	https://codelayers.net/templates/biksy/js/magnific-popup/jquery.magnific-popup.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/magnific-popup/jquery.magnific-popup.js	(from https://codelayers.net/templates/biksy/shortcodes-lightbox.html)
22:00:55	6993/6993	---M--	200	added ('OK')	text/css	etag:%22227278-1b51-5927408db3a80%22	https://codelayers.net/templates/biksy/js/switches/bootstrap-switch.css	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/switches/bootstrap-switch.css	(from https://codelayers.net/templates/biksy/shortcodes-modal-popup.html)
22:00:55	26858/26858	---M--	200	added ('OK')	application/javascript	etag:%22227279-68ea-5927408db3a80%22	https://codelayers.net/templates/biksy/js/switches/bootstrap-switch.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/switches/bootstrap-switch.js	(from https://codelayers.net/templates/biksy/shortcodes-modal-popup.html)
22:00:56	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2003:00:56%20GMT	https://codelayers.net/templates/biksy/js/parallax/style.css	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/parallax/style.css	(from https://codelayers.net/templates/biksy/shortcodes-parallax-backgrounds.html)
22:00:56	154798/154798	---M--	200	added ('OK')	image/jpeg	etag:%22226e74-25cae-59274087fad00%22	https://codelayers.net/templates/biksy/images/38.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/38.jpg	(from https://codelayers.net/templates/biksy/shortcodes-modal-popup.html)
22:00:56	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2003:00:57%20GMT	https://codelayers.net/templates/biksy/js/pie-charts/line-chart/style.css	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/pie-charts/line-chart/style.css	(from https://codelayers.net/templates/biksy/shortcodes-pie-charts.html)
22:00:56	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2003:00:57%20GMT	https://codelayers.net/templates/biksy/js/pie-charts/line-chart/jquery.pista.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/pie-charts/line-chart/jquery.pista.js	(from https://codelayers.net/templates/biksy/shortcodes-pie-charts.html)
22:00:57	28205/28205	---M--	200	added ('OK')	image/jpeg	etag:%2222702f-6e2d-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/54.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/54.jpg	(from https://codelayers.net/templates/biksy/shortcodes-pricing-badges.html)
22:00:57	33074/33074	---M--	200	added ('OK')	image/jpeg	etag:%22227030-8132-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/55.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/55.jpg	(from https://codelayers.net/templates/biksy/shortcodes-pricing-badges.html)
22:00:57	37285/37285	---M--	200	added ('OK')	image/jpeg	etag:%22227031-91a5-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/56.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/56.jpg	(from https://codelayers.net/templates/biksy/shortcodes-pricing-badges.html)
22:00:58	303088/303088	---M--	200	added ('OK')	application/javascript	etag:%22227199-49ff0-5927408db3a80%22	https://codelayers.net/templates/biksy/js/pie-charts/chart/chart.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/pie-charts/chart/chart.js	(from https://codelayers.net/templates/biksy/shortcodes-pie-charts.html)
22:00:58	54722/54722	---M--	200	added ('OK')	image/jpeg	etag:%22227032-d5c2-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/57.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/57.jpg	(from https://codelayers.net/templates/biksy/shortcodes-pricing-badges.html)
22:00:58	71834/71834	---M--	200	added ('OK')	image/jpeg	etag:%22227033-1189a-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/58.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/58.jpg	(from https://codelayers.net/templates/biksy/shortcodes-pricing-badges.html)
22:00:59	21213/21213	---M--	200	added ('OK')	image/jpeg	etag:%2222703c-52dd-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/66.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/66.jpg	(from https://codelayers.net/templates/biksy/shortcodes-post-styles.html)
22:00:59	68250/68250	---M--	200	added ('OK')	image/jpeg	etag:%22227034-10a9a-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/59.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/59.jpg	(from https://codelayers.net/templates/biksy/shortcodes-pricing-badges.html)
22:00:59	35534/35534	---M--	200	added ('OK')	image/jpeg	etag:%2222703d-8ace-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/67.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/67.jpg	(from https://codelayers.net/templates/biksy/shortcodes-post-styles.html)
22:01:00	59319/59319	---M--	200	added ('OK')	image/jpeg	etag:%2222703f-e7b7-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/69.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/69.jpg	(from https://codelayers.net/templates/biksy/shortcodes-post-styles.html)
22:01:00	57943/57943	---M--	200	added ('OK')	image/jpeg	etag:%2222703e-e257-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/68.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/68.jpg	(from https://codelayers.net/templates/biksy/shortcodes-post-styles.html)
22:01:00	64586/64586	---M--	200	added ('OK')	image/jpeg	etag:%22227041-fc4a-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/70.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/70.jpg	(from https://codelayers.net/templates/biksy/shortcodes-post-styles.html)
22:01:00	83719/83719	---M--	200	added ('OK')	image/jpeg	etag:%22227042-14707-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/71.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/71.jpg	(from https://codelayers.net/templates/biksy/shortcodes-post-styles.html)
22:01:00	115328/115328	---M--	200	added ('OK')	image/jpeg	etag:%22227043-1c280-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/72.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/72.jpg	(from https://codelayers.net/templates/biksy/shortcodes-post-styles.html)
22:01:01	2747/2747	---M--	200	added ('OK')	text/css	etag:%22227245-abb-5927408f9bf00%22	https://codelayers.net/templates/biksy/js/star-rating/css/star-rating.css	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/star-rating/css/star-rating.css	(from https://codelayers.net/templates/biksy/shortcodes-star-ratings.html)
22:01:01	339/339	---M--	200	added ('OK')	text/css	etag:%2222725c-153-5927408f9bf00%22	https://codelayers.net/templates/biksy/js/star-rating/themes/krajee-fa/theme.css	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/star-rating/themes/krajee-fa/theme.css	(from https://codelayers.net/templates/biksy/shortcodes-star-ratings.html)
22:01:01	5803/5803	---M--	200	added ('OK')	text/css	etag:%22227261-16ab-5927408f9bf00%22	https://codelayers.net/templates/biksy/js/star-rating/themes/krajee-svg/theme.css	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/star-rating/themes/krajee-svg/theme.css	(from https://codelayers.net/templates/biksy/shortcodes-star-ratings.html)
22:01:01	82615/82615	---M--	200	added ('OK')	image/jpeg	etag:%22227044-142b7-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/73.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/73.jpg	(from https://codelayers.net/templates/biksy/shortcodes-timeline.html)
22:01:02	346/346	---M--	200	added ('OK')	text/css	etag:%22227266-15a-5927408f9bf00%22	https://codelayers.net/templates/biksy/js/star-rating/themes/krajee-uni/theme.css	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/star-rating/themes/krajee-uni/theme.css	(from https://codelayers.net/templates/biksy/shortcodes-star-ratings.html)
22:01:02	38856/38856	---M--	200	added ('OK')	image/jpeg	etag:%22227045-97c8-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/74.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/74.jpg	(from https://codelayers.net/templates/biksy/shortcodes-star-ratings.html)
22:01:02	44272/44272	---M--	200	added ('OK')	image/jpeg	etag:%22227046-acf0-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/75.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/75.jpg	(from https://codelayers.net/templates/biksy/shortcodes-star-ratings.html)
22:01:02	58040/58040	---M--	200	added ('OK')	image/jpeg	etag:%22227049-e2b8-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/78.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/78.jpg	(from https://codelayers.net/templates/biksy/shortcodes-star-ratings.html)
22:01:03	30581/30581	---M--	200	added ('OK')	image/jpeg	etag:%22227048-7775-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/77.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/77.jpg	(from https://codelayers.net/templates/biksy/shortcodes-star-ratings.html)
22:01:03	50671/50671	---M--	200	added ('OK')	image/jpeg	etag:%22227047-c5ef-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/76.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/76.jpg	(from https://codelayers.net/templates/biksy/shortcodes-star-ratings.html)
22:01:03	23702/23702	---M--	200	added ('OK')	application/javascript	etag:%22227258-5c96-5927408f9bf00%22	https://codelayers.net/templates/biksy/js/star-rating/js/star-rating.js	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/js/star-rating/js/star-rating.js	(from https://codelayers.net/templates/biksy/shortcodes-star-ratings.html)
22:01:04	50023/50023	---M--	200	added ('OK')	image/jpeg	etag:%2222704a-c367-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/79.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/79.jpg	(from https://codelayers.net/templates/biksy/shortcodes-sections.html)
22:01:04	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2003:01:04%20GMT	https://codelayers.net/templates/biksy/images/33.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/33.png	(from https://codelayers.net/templates/biksy/shortcodes-sections.html)
22:01:04	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2003:01:05%20GMT	https://codelayers.net/templates/biksy/images/14.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/14.png	(from https://codelayers.net/templates/biksy/shortcodes-tabs.html)
22:01:04	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2003:01:05%20GMT	https://codelayers.net/templates/biksy/images/30.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/30.png	(from https://codelayers.net/templates/biksy/shortcodes-tabs.html)
22:01:05	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Mar%202020%2003:01:06%20GMT	https://codelayers.net/templates/biksy/images/4.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/4.png	(from https://codelayers.net/templates/biksy/shortcodes-tabs.html)
22:01:05	122975/122975	---M--	200	added ('OK')	image/jpeg	etag:%22226e60-1e05f-59274087fad00%22	https://codelayers.net/templates/biksy/images/2.jpg	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/2.jpg	(from https://codelayers.net/templates/biksy/shortcodes-tabs.html)
22:01:06	161040/161040	---M--	200	added ('OK')	image/png	etag:%22227051-27510-5927408bcb600%22	https://codelayers.net/templates/biksy/images/shortcodes/85.png	D:/Desktop/ORGANIZAR/524/524/codelayers.net/templates/biksy/images/shortcodes/85.png	(from https://codelayers.net/templates/biksy/shortcodes-team.html)
